1	Jack Metcalf	Jack Metcalf	Charlotte Reid (Illinois), Jennifer Dunn and Jack Metcalf (Washington), Wiley Mayne (Iowa),
1	Raymond Barre	Raymond Barre	Mourned by their followers were prime ministers Raymond Barre (France), Pascal Yoadimnadji (Chad), Ivica Racan (Croatia), Ladislav Adamec (Czechoslovakia), Kiichi Miyazawa (Japan), Gaston Thorn (Luxembourg), John Compton (St.
1	Newport, Rhode Island	Newport, Rhode Island	Amritraj hoped to follow in the steps of his father, Vijay, who won at Newport three times. Santoro retains Hall of Fame title by beating Amritraj NEWPORT, Rhode title by beating Amritraj NEWPORT, Rhode Island 2008-07-13 19:37:53 UTC The Frenchman earned his sixth career ATP title and, at 35, became the oldest champion on Newport's grass courts in the 31-year history of the tournament. beating Amritraj NEWPORT, Rhode Island 2008-07-13 19:37:53 UTC 
1	Newport, Rhode Island	Newport, Rhode Island	Newport and its neighboring communities are creating a trail of historic attractions, linking up notable sites with color-coded maps and eventually road signs to make it easier for tourists to move from museum to mansion to Colonial-era farm.
1	Dow Chemical Company	Dow Chemical Company	Today's restructuring is designed to support the Dow of tomorrow, said Dow Chairman and CEO Andrew Liveris.
0	Concord	Concord, Massachusetts	You don't expect it like this, said Janice Pappas, a friend of the family at the family's home in Concord. Services are pending and will be handled by Dee Funeral Home in Concord. He worked part time at Brine's Sporting Goods in Concord.  CONCORD TEENAGER KILLED IN CAR CRASH CONCORD - When Later that evening, the senior at Concord-Carlisle Regional High School was killed instantly in a car accident as he returned home after running an errand with his friend, Greg Woodson, 16, also of Concord.
1	Al Wilson	Al Wilson	"Wilson was a first-round draft choice out of Tennessee in 1999. Wilson said Friday that if he is medically cleared, he hopes to play again. Schaffer said Wilson will play only if there are ""no unnecessary risks."" ""If I get the medical clearance, I will play,"" Wilson said. Wilson was voted a starter for the Pro Bowl this past season, but he didn't play because he had postseason thumb surgery. ""It's not a day to be sad, it's a celebration,"" Wilson said at a news conference held at the office of his Denver-based agent, Peter Schaffer. After Wilson's trade to the Giants was negated, talks between the player and the team had been quiet. Wilson, 29, then came back to finish the season. If Wilson does not play, there could a potential grievance against the Broncos for lost wages. the season. However, on March 23, he failed a physical with the New York Giants, ""I'm looking forward to the next step in my career,"" Wilson said, making it clear he plans to play in the NFL again. Wilson recently saw neck and back specialist Dr. Robert Watkins in Los Angeles. Friday ended a mostly happy and productive eight-year relationship and concluded a rocky final month of Wilson's tenure in Denver."
1	Ruth Brown	Ruth Brown	Ruth Brown, Queen Mother Of The Blues Legendary r&amp;b and blues singer Ruth Brown died this weekend at age 78.
1	Silvestre Herrera	Silvestre S. Herrera	Paul Tibbets, commander and pilot of the Enola Gay, was hailed along with military heroes Eugene Fluckey, Billy Walkabout, John Henebry, Silvestre Herrera, Jefferson DeBlanc, Raleigh Rhodes, and Jay Zeamer.
1	E. Howard Hunt	E. Howard Hunt	"that fell stillborn from the press. He funneled his talent into writing paperback A fellow Brown alumnus, Charles W. Colson, special counsel to President Nixon, hired Hunt to carry out acts of political warfare. Hunt and the nation found out otherwise. from one disaster to another,"" Hart said, ""until he hit Watergate."" Everette Howard That was Howard Hunt's burden: He was entrusted with too many secret missions. died Tuesday in Miami. He was 88. His death, at the North Shore Medical Center, Hunt's assignment was to create a provisional Cuban government that would be ready to take power once the CIA's cadre of Cuban shock troops invaded the island. CIA in 1970 after a decidedly checkered career, he had become a world-weary cynic. Trading on tricks, sabotage and propaganda. When he left the CIA in 1970 after a decidedly Hunt was looking for information to discredit Ellsberg. Everette Howard Hunt, Jr. was born in Hamburg, N.Y., on Oct. 9, 1918, the son of a lawyer and a classically trained pianist who played church organ. By the time Nixon resigned in August 1974, Hunt was a federal prisoner. Hunt was immediately assigned to train CIA recruits in political and psychological warfare, fields in which he was a rank amateur, like most of his colleagues. stillborn from the press. He funneled his talent into writing paperback spy novels. of his reputation in the clandestine service, he won a job as a $100-a-day ""security Hunt, in league with another recently retired CIA officer and four Cuban Bay of Pigs veterans, then led a break-in at the offices of the Democratic National Committee at the Watergate Hotel to bug the telephone lines. E. Howard Hunt, a Cold Warrior for the CIA who left the spy service in disillusion, joined the Nixon White House as a secret agent and bungled the break-in at the Watergate that brought the president down in disgrace, died Tuesday in Miami. ""This fellow Hunt,"" President Richard M. Nixon muttered a few days after the June 1972 break-in, ""he knows too damn much."" Hunt's last book, ""American Spy: My Secret History in the CIA, Watergate and Beyond,"" written with Greg Aunapu, is to be published on March 16. Not until 1960 was Hunt involved in an operation that changed history. But Hunt was never much of a spy. his talent into writing paperback spy novels. His works followed a formula of sex and intrigue Hunt was intelligent, erudite, suave and loyal to his friends. world-weary cynic. Trading on the thin veneer of his reputation in the clandestine service, he in Hollywood. Warner Brothers had just bought his fourth novel, ""Bimini Run,"" a thriller set In 1954, Hunt helped plan the covert operation that overthrew the elected president of Guatemala, Jacobo Arbenz. Run,"" a thriller set in the Caribbean, when he joined the fledgling CIA in April 1949.  oral history. ""As far as I could tell, Howard went from one disaster to another,"" Hart as a midshipman in February 1941. He worked as a wartime intelligence officer in Medical Center, was caused by pneumonia, said his wife, Laura. ""This fellow Hunt,"" Hunt spent most of the 1960s carrying out desultory propaganda tasks at the agency, among them running news services and subsidizing books that fell stillborn from the press. Freed from prison as his 60th birthday approached, Hunt moved to Miami, where he met and married his second wife, Laura, a schoolteacher, and started a second family."
0	JACKSON	Jackson, Tennessee	"Mikkel Storleer Eriksen). Sooo Fly: (Taj Jackson, Kandi Burruss). Steal Away: (Taj Espen Lind, Amund Bjorklund). For Your Love: (Taj Jackson, Salaam Remi). Forever: (Taj (""Guilty""), Mario (""How Do I Breathe""), Joe (""If I Was Your Man""), Sterling Simms (""Nasty Girl"") (Taj Jackson, Jonas). Can This Be Love: (Taj Jackson, Julian Gallagher). Cold Hard Cash: Erik Hermansen, Mikkel Storleer Eriksen). As You Are: (Taj Jackson, Julian Gallagher).  To Me: (Taj Jackson, Eric Hudson). Birdcage: (Taj Jackson, Salaam Remi). Boyfriend Mikkel Storleer Eriksen). Open Your Heart: (Taj Jackson, Julian Gallagher). Protection: (Taj Simms (""Nasty Girl"") and Lionel Richie (""I Call It Love"") - all crafted with the help of written for the likes of Kelis (""Guilty""), Mario (""How Do I Breathe""), Joe (""If I Was Your Jackson, Julian Gallagher). Cold Hard Cash: (Taj Jackson, Darren Lewis, Tunde Babalola).  according to ASCAP: Abandoned: (Taj Jackson, Espin Lind, Amund Bjorklund). All the likes of Kelis (""Guilty""), Mario (""How Do I Breathe""), Joe (""If I Was Your Man""), Sterling Hermansen, Mikkel Storleer Eriksen). Broken: (Taj Jackson, Tor Erik Hermansen, Mikkel Storleer Mikkel Storleer Eriksen). Time for Us: (Taj Jackson, Rob Fusari). Tip 'Em: (Taj Jackson, Espin Lind, Amund Bjorklund). All Night: (Taj Jackson, Tor Erik Hermansen, Mikkel Storleer Jackson, Salaam Remi). Boyfriend Girlfriend: (Taj Jackson, Krystal Oliver, Tor Erik Hermansen, Mikkel Storleer Eriksen). Don't Change: (Taj Jackson, Espen Lind, Amund Bjorklund).  EWEN HOOKS UP WITH JACKSON, FULL PHATT ON DEBUT DISC ""Real Girl"". The track was also co-written by Taj Jackson, whose resume includes joints production team Stargate. Speaking of Jackson, he's currently working with several other Mikkel Storleer Eriksen). If I Was Grown: (Taj Jackson, Kandi Burruss). If You Wanna Go: (Taj Jackson, Julian Gallagher). Beautiful To Me: (Taj Jackson, Eric Hudson). Birdcage: (Taj Norwegian production team Stargate. Speaking of Jackson, he's currently working with several Mikkel Storleer Eriksen). As You Are: (Taj Jackson, Julian Gallagher). Beautiful To Lewis, Tunde Babalola). Don't Be Afraid: (Taj Jackson, Tor Erik Hermansen, Mikkel Storleer (""How Do I Breathe""), Joe (""If I Was Your Man""), Sterling Simms (""Nasty Girl"") and Lionel Richie Mikkel Storleer Eriksen). Burning Desire: (Taj Jackson, Jonas). Can This Be Love: (Taj Mikkel Storleer Eriksen). No One But Me: (Taj Jackson, Tor Erik Hermansen, Mikkel Storleer"
